date,confirmed,deaths,recovered,region
2020-07-14,3977,37,2706,Астраханская область
2020-07-15,4013,38,2800,Астраханская область
2020-07-16,4045,38,2844,Астраханская область
2020-07-17,4086,39,2886,Астраханская область
2020-07-18,4144,39,2947,Астраханская область
2020-07-19,4176,39,2964,Астраханская область
2020-07-20,4213,39,3023,Астраханская область
2020-07-21,4245,40,3120,Астраханская область
2020-07-22,4280,41,3177,Астраханская область
2020-07-23,4311,42,3278,Астраханская область
2020-07-24,4341,42,3349,Астраханская область
2020-07-25,4371,43,3406,Астраханская область
2020-07-26,4405,43,3429,Астраханская область
2020-07-27,4437,44,3435,Астраханская область
2020-07-28,4473,45,3488,Астраханская область
2020-07-29,4503,46,3553,Астраханская область
2020-07-30,4538,47,3599,Астраханская область
2020-07-31,4569,47,3627,Астраханская область
2020-08-01,4620,48,3667,Астраханская область
2020-08-02,4657,49,3695,Астраханская область
2020-08-03,4688,49,3709,Астраханская область
2020-08-04,4717,50,3769,Астраханская область
2020-08-05,4751,50,3803,Астраханская область
2020-08-06,4792,50,3858,Астраханская область
2020-08-07,4831,51,3913,Астраханская область
2020-08-08,4865,52,3956,Астраханская область
2020-08-09,4896,52,3966,Астраханская область
2020-08-10,4928,53,3977,Астраханская область
2020-08-11,4965,54,4030,Астраханская область
2020-08-12,5006,54,4103,Астраханская область
2020-08-13,5041,55,4148,Астраханская область
2020-08-14,5079,56,4211,Астраханская область
2020-08-15,5115,57,4263,Астраханская область
2020-08-16,5148,58,4278,Астраханская область
2020-08-17,5185,59,4297,Астраханская область
2020-08-18,5229,60,4388,Астраханская область
2020-08-19,5264,61,4444,Астраханская область
2020-08-20,5294,62,4516,Астраханская область
2020-08-21,5331,63,4563,Астраханская область
2020-08-22,5369,65,4667,Астраханская область
2020-08-23,5410,65,4681,Астраханская область
2020-08-24,5445,66,4681,Астраханская область
2020-08-25,5478,67,4803,Астраханская область
2020-08-26,5508,68,4897,Астраханская область
2020-08-27,5551,69,5007,Астраханская область
2020-08-28,5591,70,5093,Астраханская область
2020-08-29,5628,72,5263,Астраханская область
2020-08-30,5658,72,5280,Астраханская область
2020-08-31,5693,73,5296,Астраханская область
2020-09-01,5730,74,5378,Астраханская область
2020-09-02,5771,75,5445,Астраханская область
2020-09-03,5809,75,5523,Астраханская область
2020-09-04,5844,77,5582,Астраханская область
2020-09-05,5894,79,5630,Астраханская область
2020-09-06,5935,79,5643,Астраханская область
2020-09-07,5978,80,5653,Астраханская область
2020-09-08,6026,81,5759,Астраханская область
2020-09-09,6076,82,5943,Астраханская область
2020-09-10,6115,84,5964,Астраханская область
2020-09-11,6168,85,5982,Астраханская область
2020-09-12,6218,87,6002,Астраханская область
2020-09-13,6263,87,6018,Астраханская область
2020-09-14,6305,88,6024,Астраханская область
2020-09-15,6356,89,6048,Астраханская область
2020-09-16,6409,90,6073,Астраханская область
2020-09-17,6457,91,6095,Астраханская область
2020-09-18,6504,92,6121,Астраханская область
2020-09-19,6550,94,6144,Астраханская область
2020-09-20,6604,94,6162,Астраханская область
2020-09-21,6653,95,6169,Астраханская область
2020-09-22,6698,96,6194,Астраханская область
2020-09-23,6749,98,6221,Астраханская область
2020-09-24,6804,100,6247,Астраханская область
2020-09-25,6856,100,6274,Астраханская область
2020-09-26,6899,104,6298,Астраханская область
2020-09-27,6955,105,6304,Астраханская область
2020-09-28,7012,108,6313,Астраханская область
2020-09-29,7068,110,6343,Астраханская область
2020-09-30,7109,111,6370,Астраханская область
2020-10-01,7154,114,6395,Астраханская область
2020-10-02,7202,116,6419,Астраханская область
2020-10-03,7251,118,6444,Астраханская область
2020-10-04,7301,119,6453,Астраханская область
2020-10-05,7352,120,6463,Астраханская область
2020-10-06,7401,122,6487,Астраханская область
2020-10-07,7454,124,6512,Астраханская область
2020-10-08,7509,126,6539,Астраханская область
2020-10-09,7566,128,6565,Астраханская область
2020-10-10,7624,129,6592,Астраханская область
2020-10-11,7684,129,6600,Астраханская область
2020-10-12,7746,131,6610,Астраханская область
2020-10-13,7811,133,6638,Астраханская область
2020-10-14,7879,135,6664,Астраханская область
2020-10-15,7949,137,6691,Астраханская область
2020-10-16,8020,139,6725,Астраханская область
2020-10-17,8093,141,6757,Астраханская область
2020-10-18,8168,141,6768,Астраханская область
2020-10-19,8245,143,6787,Астраханская область
2020-10-20,8338,145,6825,Астраханская область
2020-10-21,8425,148,6865,Астраханская область
2020-10-22,8524,151,6908,Астраханская область
2020-10-23,8626,153,6955,Астраханская область
2020-10-24,8731,154,7004,Астраханская область
2020-10-25,8846,154,7026,Астраханская область
2020-10-26,8964,155,7056,Астраханская область
2020-10-27,9083,158,7106,Астраханская область
2020-10-28,9204,161,7157,Астраханская область
2020-10-29,9324,164,7213,Астраханская область
2020-10-30,9446,167,7271,Астраханская область
2020-10-31,9570,170,7331,Астраханская область
2020-11-01,9695,170,7364,Астраханская область
2020-11-02,9820,172,7412,Астраханская область
2020-11-03,9946,175,7477,Астраханская область
2020-11-04,10074,178,7546,Астраханская область
2020-11-05,10199,181,7614,Астраханская область
2020-11-06,10326,183,7684,Астраханская область
2020-11-07,10455,186,7755,Астраханская область
2020-11-08,10586,186,7796,Астраханская область
2020-11-09,10716,190,7855,Астраханская область
2020-11-10,10848,193,7922,Астраханская область
2020-11-11,10980,196,7998,Астраханская область
2020-11-12,11115,199,8076,Астраханская область
2020-03-31,1,0,0,Магаданская область
2020-04-01,1,0,0,Магаданская область
2020-04-02,1,0,0,Магаданская область
2020-04-03,1,0,0,Магаданская область
2020-04-04,1,0,0,Магаданская область
2020-04-05,1,0,0,Магаданская область
2020-04-06,1,0,0,Магаданская область
2020-04-07,1,0,0,Магаданская область
2020-04-08,1,0,0,Магаданская область
2020-04-09,1,0,1,Магаданская область
2020-04-10,1,0,1,Магаданская область
2020-04-11,1,0,1,Магаданская область
2020-04-12,1,0,1,Магаданская область
2020-04-13,2,0,1,Магаданская область
2020-04-14,3,0,1,Магаданская область
2020-04-15,3,0,1,Магаданская область
2020-04-16,18,0,1,Магаданская область
2020-04-17,18,0,1,Магаданская область
